title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Safety For Life: OHS Management Software,https://www.safetyforlife.com.au/,At Safety For Life  we offer professional online OHS consulting services and safety management systems. Contact us today to discover how we can help you.,safetyforlife,"['8274 , Wynnum North, Queensland 4178', 'http://www.safetyforlife.com.au/contact-us/']","['info@safetyculture.io', 'https://www.crunchbase.com/organization/safetyculture']","['+61 7 3396 6208', 'https://www.safetyforlife.com.au/']","['safety management systems', 'safety management software', 'existing safety management system', 'workplace safety management', 'risk management systems', 'safety software systems', 'food safety management', 'safety management system', 'sherm safety software solution', 'safety systems']","['Luke Anear', 'founder(s)', 'https://www.crunchbase.com/organization/safetyculture']","[['AppsPublic SafetySoftware'], 'https://www.crunchbase.com/organization/safetyculture']","['Mar 12, 2004', 'https://www.crunchbase.com/organization/safetyculture']",None,None,"[' Townsville, Queensland, Australia', 'https://www.crunchbase.com/organization/safetyculture']",None,"['Private', 'https://www.crunchbase.com/organization/safetyculture']",0.25,0.25,0.0,0.0,0.125
G.J. Gardner Homes - Custom Home Builders,https://www.gjgardner.com.au/,G.J. Gardner Homes make building your new home stress free. Browse home designs online or speak to one of our friendly builders today!,gjgardner,"['153 3  2  153 m 2  300 m 2   Lot 24 Hibbard Drive, South Australia 5116 Australia', 'https://www.gjgardner.com.au/house-land-packages/south-australia/lot-24-hibbard-drive-south-australia-5116-44820/']","['privacy@gjgardner.com.au', 'https://www.crunchbase.com/organization/g-j-gardner']","['+61424000305', 'https://www.gjgardner.com.au/home-builders/tasmania/hobart-west-5574/']",None,"[['Darren Wallis BCOM LLB(Hons) FCPA FAICD ', 'Director_G.J. ...'], 'from linkedin search google']","[['ConstructionReal EstateResidential'], 'https://www.crunchbase.com/organization/g-j-gardner']","['1983', 'https://www.crunchbase.com/organization/g-j-gardner']",None,None,"[' Mooloolaba, Queensland, Australia', 'https://www.crunchbase.com/organization/g-j-gardner']",None,"['Private', 'https://www.crunchbase.com/organization/g-j-gardner']",0.25,0.25,0.0,0.0,0.125
Finpower Australia: Home,https://www.finpower.com.au/,Finpower Australia - Full Lifecycle Loan Management Software,finpower,"['12 Lakes Vista 2-4 Flinders Parade, North Lakes, QLD 4509', 'https://www.finpower.com.au/contact-us']","['support@finpower.com.au', 'https://www.finpower.com.au/contact-us']","['1300 789 930', ['finPower Australia, phone', 'knowledge_panel']]",None,"[['Matt Norton ', 'State Operations Manager_finPOWER Australia ...'], 'from linkedin search google']","['IT - Software, Finance and insurance', 'from_classification_model']",None,None,None,None,None,None,0.25,0.75,0.0,0.0,0.25
Porter Davis: Home Builders Melbourne & Brisbane,https://porterdavis.com.au/,Award winning new home builder in Melbourne  Victoria and Brisbane  Queensland. Build your dream home with More Thought Built In.,porterdavis,"['L 10 720 Bourke St Docklands, VICTORIA, 3008 Australia', 'https://www.dnb.com/business-directory/company-profiles.bpg_access_pty_ltd.1604c17f09e5f935a57b03990991ffb8.html']","['privacy@porterdavis.com.au', 'https://porterdavis.com.au/privacy-policy/']","['1800 767 837', 'https://www.crunchbase.com/organization/porter-davis']","['porter davis homes', 'new homes', 'home designs', 'new home builders', 'new home buyers', 'luxury home designs', 'home building', 'superior home designs', 'display homes', 'double homes']","[['Peter Hoogwerf ', 'site supervisor_porterdavis'], 'None']","[['Customer ServiceHome ServicesInterior Design'], 'https://www.crunchbase.com/organization/porter-davis']",None,"['$75.78 million USD', 'https://www.dnb.com/business-directory/company-profiles.bpg_access_pty_ltd.1604c17f09e5f935a57b03990991ffb8.html']",None,"[' Docklands, Victoria, Australia', 'https://www.crunchbase.com/organization/porter-davis']",None,"['Private', 'https://www.crunchbase.com/organization/porter-davis']",0.75,0.5,0.75,0.0,0.5
Pentana Solutions,https://www.pentanasolutions.com/,,pentanasolutions,"['549 Blackburn Rd Mount Waverley, VICTORIA, 3149 Australia', 'https://www.dnb.com/business-directory/company-profiles.pentana_solutions_pty_ltd.36275c159335af9f.html']","['marketing@pentanasolutions.com', 'https://www.pentanasolutions.com/blog/view/thank-you-for-sharing-your-thoughts-with-us']","['+61 3 8223 6190', 'https://www.pentanasolutions.com/locations/']","['pentana solutions', 'customer service records', 'strong customer service', 'pentana solutions products', 'pentana solutions award', 'pentana solutions power', 'smslink pentana solutions', 'pentana solutions mantra', 'pentana solutions benefits', 'pentana solutions partners']","[['ROBERT DAVID BURNETT', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.pentana_solutions_pty_ltd.36275c159335af9f.html']","[['AutomotiveB2BInformation TechnologySoftware'], 'https://www.crunchbase.com/organization/pentana-solutions']","['1974', 'https://www.crunchbase.com/organization/pentana-solutions']","['$72.99 million USD', 'https://www.dnb.com/business-directory/company-profiles.pentana_solutions_pty_ltd.36275c159335af9f.html']",None,"[' Mount Waverley, Victoria, Australia', 'https://www.crunchbase.com/organization/pentana-solutions']",None,"['Private', 'https://www.crunchbase.com/organization/pentana-solutions']",0.375,0.25,0.0,0.0,0.15625
Kinexus | Recruitment_ Employment and Industry Resourcing ...,https://www.kinexus.com.au/,Kinexus provides recruitment and workforce support for a wide range of industries. Specialising in the Defence Sector  we provide you with the intel for your..._Kinexus provides recruitment and workforce support for a wide range of industries. Specialising in the Defence Sector  we provide you with the intel for your mutual  long term success. Get in touch to find out more.,kinexus,"['Level  2 , 261 George Street, Sydney NSW 2000', 'https://www.kinexus.com.au/privacy-policy']","['privacyofficer@kinexus.com.au', 'https://www.kinexus.com.au/privacy-policy']","['+613 9982 0310', 'https://www.kinexus.com.au/job/rf-engineer-defence-and-space-wa-and-vic']","['defence industry companies', 'australian defence industry companies', 'defence industry organisations', 'defence industry growth', 'defence industry insights', 'defence industry expectations', 'defence industry interview questions', 'defence projects', 'defence industry candidates', 'most defence roles']","[['RAJESH KUTTY', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.kinetic_defence_services_pty_ltd.3d5af5924817a0c0.html']","['Manufacturing, IT - Software', 'from_classification_model']","['26 August 2007', 'https://opencorporates.com/companies/nz/1979473']","['$6.88 million USD', 'https://www.dnb.com/business-directory/company-profiles.kinetic_defence_services_pty_ltd.3d5af5924817a0c0.html']",None,"['New Zealand', 'https://opencorporates.com/companies/nz/1979473']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.kinetic_defence_services_pty_ltd.3d5af5924817a0c0.html']",1.0,0.25,0.0,0.0,0.3125
Coretex,https://www.coretex.com/,Coretex has been helping operators manage their fleets more safely and productively for over 10 years.,coretex,"['Suite 26, 33 Waterloo Rd Macquarie Park Sydney, NSW 2113', 'https://www.coretex.com/au/company/careers/']",None,"['1300 730 724', 'https://www.coretex.com/au/support/?l=en-AU']","['other coretex', 'coretex products', 'coretex software', 'coretex customers', 'coretex reefer', 'coretex product', 'full coretex', 'coretex site', 'coretex data services', 'coretex service']","['Selwyn Pellett', 'founder(s)', 'https://www.crunchbase.com/organization/coretex']","[['Information TechnologyInternet of Things'], 'https://www.crunchbase.com/organization/coretex']","['2015', 'https://www.crunchbase.com/organization/coretex']","['$13.91 million USD', 'https://www.dnb.com/business-directory/company-profiles.coretex_australia_pty_ltd.838758461bfdc20b7e77d379acaeca04.html']",None,"[' Auckland, Auckland, New Zealand', 'https://www.crunchbase.com/organization/coretex']",None,"['Private', 'https://www.crunchbase.com/organization/coretex']",0.625,0.25,0.5,0.0,0.34375
Objective Corporation: Content_ collaboration and process ...,https://nz.objective.com/,We create software to make a difference. To help government shift to being completely digital. Where our customers can work from anywhere; with access to information  governance guaranteed and security assured.,nz.objective,"['Level  30 , 177 Pacific Hwy, North Sydney, NSW 2060 Australia', 'https://nz.objective.com/privacy-policy']","['info@objective.co.uk', 'https://www.crunchbase.com/organization/objective-corporation']","['+61 2 9955 2288', 'https://nz.objective.com/resources/news-objective-wins-project-of-the-year-public-sector-and-compliance-product-of-the-year-2016']","['objective managed services objective', 'new objective connect', 'objective managed services', 'objective objective solutions', 'objective ecm', 'new objective connect feature', 'objective connect workspace', 'objective connect enterprise', 'leverages objective connect', 'objective objective']","['Tony Walls', 'founder(s)', 'https://www.crunchbase.com/organization/objective-corporation']","[['Business DevelopmentManagement Consulting'], 'https://www.crunchbase.com/organization/objective-corporation']","['1987', 'https://www.crunchbase.com/organization/objective-corporation']","['$1.86 million USD', 'https://www.dnb.com/business-directory/company-profiles.objective_consulting_limited.587f30d76c212c1eef41f2969cc9256e.html']",None,"[' North Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/objective-corporation']",None,"['Private', 'https://www.crunchbase.com/organization/objective-corporation']",0.25,0.375,0.0,0.0,0.15625
AE Smith: National HVACR & Mechanical Service and ...,https://aesmith.com.au/,AE Smith offers national service and construction solutions for Building & Mechanical Services  Heating  Ventilation  Air Conditioning & Refrigeration.,aesmith,"['07 4952 5442  Melbourne  21-29 Miles Street Mulgrave VIC 3170', 'https://aesmith.com.au/contact-us/']","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+613 9271 1999', 'https://aesmith.com.au/contact-us/']","['ae smith ae smith', 'ae smith ae smith nabers', 'ae smith ae smith nabers accredited assessors', 'ae smith teams', 'service ae smith', 'ae smith customers', 'ae smith service', 'ae smith melbourne', 'ae smith queensland', 'ae smith construction']","[['Albert Edward Smith', 'CEO'], 'https://en.wikipedia.org/wiki/AE_Smith']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']","['$1.99 billion USD', 'https://www.dnb.com/business-directory/company-profiles.ae_smith_building_technologies_pty_ltd.2a3e9fbf4aa93276ed0f9709375d8ef5.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.625,0.25,0.0,0.0,0.21875
PRINCE2 Information & Courses | Project Management ...,https://www.prince2.com/uk,,prince2,"['PO Box 796 , Shortland St. Mail Centre, Auckland 1140 New Zealand', 'https://www.prince2.com/aus/contact-us']","['headoffice@tsamanagement.com.au', 'https://www.crunchbase.com/organization/tsa-management']","['+64 9 363 9777', 'https://www.prince2.com/aus/contact-us']","['w ilx group', 'w domu lub w podróży', 'się w', 'w zakresie prince2', 'w hotelu beethoven w gdańsku', 'aby w', 'są w', 'group w pełni', 'szkolenia w', 'naszych egzaminów osobiście w ilx group']","['Brian Smart', 'founder(s)', 'https://www.crunchbase.com/organization/tsa-management']","[['Management Consulting'], 'https://www.crunchbase.com/organization/tsa-management']","['2001', 'https://www.crunchbase.com/organization/tsa-management']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/tsa-management']",None,"['Private', 'https://www.crunchbase.com/organization/tsa-management']",0.25,0.25,0.0,0.0,0.125
Castaway Forecasting,https://castawayforecasting.com/,Castaway is 3-way cashflow forecasting software that helps you make sound decisions in your business and create value for your clients.,castawayforecasting,"['Suite  404 , 45 Lime St  Sydney, NSW Australia 2000', 'https://castawayforecasting.com/contact-castaway/']","['sales@castawayforecasting.com', 'https://www.crunchbase.com/organization/castaway']","['+61 2 9569 7144', 'https://castawayforecasting.com/pricing-au-3/']","['small businesses', 'businesses', 'customer businesses', 'new business', 'business decisions', 'business advisors', 'business value', 'advisory businesses', 'business plans', 'small business cashflow']",None,"[['Information TechnologyInternetSoftware'], 'https://www.crunchbase.com/organization/castaway']","['Jan 1, 2009', 'https://www.crunchbase.com/organization/castaway']",None,None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/castaway']",None,"['Private', 'https://www.crunchbase.com/organization/castaway']",0.25,0.75,0.0,0.0,0.25
