title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Vrbo | Book your vacation rentals: beach houses_ cabins ...,https://www.vrbo.com/,Book amazing rentals on Vrbo - the most popular vacation rental site in the US. ✓+2 million rentals worldwide ✓19+ million reviews ✓Secure online payment ✓24/7 Customer Service,vrbo,"['1111 Expedia Group Way, Seattle WA 9811', 'https://www.vrbo.com/legal/terms-and-conditions']","['media@vrbo.com', 'https://www.vrbo.com/media-center/']",None,"['vacation home rentals', 'vacation property rental services', 'vail vacation rentals', 'mississippi vacation rentals', 'panama city beach vacation homes long island vacation rentals', 'research vacation rentals', 'wonderworks vacation rentals', 'cabin vacation rentals', 'trending vacation rentals', 'hampton beach vacation rentals']","[['James Rock ', 'Senior Account Manager_Property ...'], 'from linkedin search google']","['Transport, Real estate', 'from_classification_model']",None,None,None,None,None,None,0.25,0.0,0.0,0.0,0.0625
Diabetes Australia,https://www.diabetesaustralia.com.au/,,diabetesaustralia,"['L 1 101 Northbourne Ave Turner, AUSTRALIAN CAPITAL TERRITORY, 2612 Australia', 'https://www.dnb.com/business-directory/company-profiles.diabetes_australia.fcd75656f5e01843.html']",None,"['+61 1300 136 588', 'https://www.crunchbase.com/organization/diabetes-australia-victoria']",None,"[['JOHN HERBERT DUNN', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.diabetes_australia.fcd75656f5e01843.html']","[['CommunitiesEducation'], 'https://www.crunchbase.com/organization/diabetes-australia-victoria']","['1953', 'https://www.crunchbase.com/organization/diabetes-australia-victoria']","['$32.01 million USD', 'https://www.dnb.com/business-directory/company-profiles.diabetes_australia.fcd75656f5e01843.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/diabetes-australia-victoria']",None,"['Private', 'https://www.crunchbase.com/organization/diabetes-australia-victoria']",0.0,0.0,0.0,0.0,0.0
Sunshine Coast Daily: Sunshine Coast News_ sport and weather,https://www.sunshinecoastdaily.com.au/,Browse the latest Homepage articles  videos and photos,sunshinecoastdaily,"['009 657 943) of Cnr Mayne Road & Campbell Street, Bowen Hills QLD 4006', 'https://www.sunshinecoastdaily.com.au/discoverSCD/']","['melanie.whiting@news.com.au', 'https://www.sunshinecoastdaily.com.au/news/no-whey-eungella-dairys-new-cheese-factory-plan/4183422/']","['+617 49 416 200', 'https://www.sunshinecoastdaily.com.au/news/driver-lucky-to-survive-8km-drive-in-moranbah/3219813/']","['sunshine coast council', 'sunshine coast australia day awards', 'new projects', 'new major projects', 'sunshine coast', 'sunshine coast daily', 'coast australia day awards', 'sunshine coast stadium', 'new royal baby', 'new water enhancement projects']","[['CIARAN DAVIS', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.sunshine_coast_newspaper_company_pty_ltd.b0b7600b0fcf05257d0042e78c914cd6.html']","['Real estate, Arts, entertainment and recreation', 'from_classification_model']",None,"['$1.90 billion USD', 'https://www.dnb.com/business-directory/company-profiles.sunshine_coast_newspaper_company_pty_ltd.b0b7600b0fcf05257d0042e78c914cd6.html']",None,None,None,"['Proprietorship Subsidiary', 'https://www.dnb.com/business-directory/company-profiles.sunshine_coast_newspaper_company_pty_ltd.b0b7600b0fcf05257d0042e78c914cd6.html']",0.25,0.25,0.0,0.0,0.125
Learn to Swim Victoria,https://www.learntoswimvic.com.au/,Welcome to Learn to Swim Victoria - Home,learntoswimvic,"['2219 East Ivanhoe, Victoria 3079', 'https://www.learntoswimvic.com.au/contact']","['info@learntoswimvic.com.au', 'https://www.learntoswimvic.com.au/']","['+613 9455 1330', 'https://www.learntoswimvic.com.au/']","['swim victoria holiday swimming program', 'swimming skills', 'swim victoria', 'swim victoria instructors', 'swimming lessons', 'swimming victoria', 'swim victoria enrolment pack', 'swim victoria general manager', 'good swimming technique', 'swimming victoria ceo']",None,"['Education, Arts, entertainment and recreation', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
South Burnett Times: Kingaroy News_ Weather_ Sport & Local ...,https://www.southburnetttimes.com.au/,Browse the latest Homepage articles  videos and photos,southburnetttimes,"['10 Newspaper Place, Maroochydore, QLD 4558', 'https://www.southburnetttimes.com.au/terms/']","['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['1300 130 372', 'https://www.southburnetttimes.com.au/news/clock-ticks-for-dog-devouring-croc-at-busy-cairns-/4109061/']","['home life', 'first home buyers', 'croc threat aussie island homes', 'australian homes', 'home buyers', 'biggest home price rises', 'home renovations', 'home values', 'home networks', 'smart home kits']","['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']","['$1.90 billion USD', 'https://www.dnb.com/business-directory/company-profiles.the_south_burnett_times_pty_ltd.afe0d3e99b147f1056c0561076318bf1.html']",None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.25,0.25,0.0,0.0,0.125
Nail Snail | Australian Designed Nail Trimmers for Babies ...,https://www.nail-snail.com/,Nail Snail  nail trimmers. Australian Good Design Award Winner. Safer  easier  faster  stress free nail cutting for babies and children. Buy Now.,nail-snail,"['PO Box 101 , Banora Point, NSW Australia 2486', 'https://www.nail-snail.com/pages/shipping-and-returns']","['awards@ausmumpreneur.com', 'https://www.nail-snail.com/blogs/awards-and-accolades.atom']","['+61411 749 690', 'https://www.nail-snail.com/pages/wholesale-chemist-pharmacy']","['baby nail care', 'baby nail clippers', 'baby nail files', 'baby nail scissors', 'baby nail cutting', 'baby’s nails', 'traditional baby nail clippers', 'nail snail', 'baby nail trimmer clean', 'most baby’s nails']","[['Julia Christie ', 'Self Employed Chartered Accountant_LinkedIn'], 'from linkedin search google']","['Manufacturing, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Rottnest Channel Swim: Home,https://rottnestchannelswim.com.au/,The Rottnest Channel Swim is a 19.7km open water swim from Cottesloe Beach to Rottnest Island. It is one of WA's most iconic events and regarded worldwide.,rottnestchannelswim,"['PO Box 2004 , North Claremont WA 6010', 'https://rottnestchannelswim.com.au/rcsa-license-plate/']","['ows@wa.swimming.org.au', 'https://rottnestchannelswim.com.au/training/']","['+61403 534 982', 'https://rottnestchannelswim.com.au/forum/viewtopic.php?f=5&t=8263&p=9676&sid=5c85d199f7f0e5354527cc08760d77f8']","['rottnest channel swim day', 'rottnest channel swim', 'rottnest channel swim association', 'virtual rottnest channel swim', 'rottnest channel swim sticker', 'virtual south32 rottnest channel swim', 'virtual rottnest channel swim rcsa', 'rottnest channel', 'channel swim', 'open water swimmers']","[['Mike Beresford ', 'Director_Deloitte'], 'from linkedin search google']","['Education, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Morning Bulletin: Browse the latest Homepage articles,https://www.themorningbulletin.com.au/,Browse the latest Homepage articles  videos and photos,themorningbulletin,"['009 657 943) of Cnr Mayne Road & Campbell Street, Bowen Hills QLD 4006', 'https://www.themorningbulletin.com.au/discoverRMB/']","['apn_order_status@fujifilm.com.au', 'https://www.themorningbulletin.com.au/buy-photos/']","['+617 5430 1024', 'https://www.themorningbulletin.com.au/Use-Our-Content/']","['digital advertising news corp australia', 'news corp australia', 'day news corp australia', 'news australia sales', 'new cases', 'new positive case', 'other relevant terms', 'publisher rights', 'australia', 'south australia']","['Sean Senvirtne', 'founder(s)', 'https://www.crunchbase.com/organization/mydeal-com-au']","[['E-CommerceMarketplaceRetailShopping'], 'https://www.crunchbase.com/organization/mydeal-com-au']","['Mar 28, 2011', 'https://www.crunchbase.com/organization/mydeal-com-au']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/mydeal-com-au']",None,"['Private', 'https://www.crunchbase.com/organization/mydeal-com-au']",0.25,0.25,0.0,0.0,0.125
Home - ASX,https://www2.asx.com.au/,,asx,"['Level  6 20 Bridge Street SYDNEY NSW 2000', 'https://www2.asx.com.au/legals/privacy-statement']","['kelly.boschenok@asx.com.au', 'https://www2.asx.com.au/about/regulation/public-consultations']","['+61 2 9347 0005', 'https://www2.asx.com.au/about/contact-asx']","['asx asx', 'asx compliance asx', 'asx listing satisfy asx', 'asx media release web page asx', 'asx companies', 'asx consultation paper', 'asx indices', 'asx company information', 'asx limited', 'asx business']","['William Barton', 'founder(s)', 'https://www.crunchbase.com/organization/asx-limited']","[['FinanceFinancial ServicesVenture Capital'], 'https://www.crunchbase.com/organization/asx-limited']","['Apr 1, 1987', 'https://www.crunchbase.com/organization/asx-limited']","['$621.08 million USD', 'https://www.dnb.com/business-directory/company-profiles.asx_limited.5dabc7431846f94170abccd0dc59ff78.html']",None,"[' Sydney, New South Wales, Australia', 'https://www.crunchbase.com/organization/asx-limited']",None,"['Private', 'https://www.crunchbase.com/organization/asx-limited']",0.625,0.25,0.0,0.0,0.21875
KENDALL TALBOT BOOKS - Kendall Talbot Home Page,http://www.kendalltalbot.com.au/,Kendall Talbot Author home page,kendalltalbot,None,"['bh@hotdoc.com.au', 'https://www.crunchbase.com/organization/hotdoc']","['+61411989154', 'https://www.crunchbase.com/organization/hotdoc']","['great book', 'great kendall', 'book', 'good luck', 'great post', 'good reviews', 'kendall talbot', 'good friendships', 'good reading', 'good reason']","['Simon Holland', 'founder(s)', 'https://www.crunchbase.com/organization/hotdoc']","[['Health CareMedicalSaaSSchedulingSoftware'], 'https://www.crunchbase.com/organization/hotdoc']","['Jul 27, 2012', 'https://www.crunchbase.com/organization/hotdoc']",None,None,"[' Melbourne, Victoria, Australia', 'https://www.crunchbase.com/organization/hotdoc']",None,"['Private', 'https://www.crunchbase.com/organization/hotdoc']",0.0,0.0,0.0,0.0,0.0
Photo Time Tunnel,https://www.phototimetunnel.com/,Purchase Photos & Photo Books featuring historical images of Newcastle & the Hunter and other areas of interest. Subscribe free to our Newletter.,phototimetunnel,"['1936 .  Home > Shop > Scene in Adelaide, South Australia', 'https://www.phototimetunnel.com/product/adelaide-4-tif']","['hello@brandsynth.com', 'https://www.crunchbase.com/organization/brandsynth']",None,"['sylvia ray newcastle', 'newcastle nsw', 'newcastle', 'australia newcastle', 'former newcastle press photographers', 'newcastle sketchbook', 'description newcastle', 'newcastle slideshow', 'stockists newcastle', 'newcastle show']",None,"[['AdvertisingBrand Marketing'], 'https://www.crunchbase.com/organization/brandsynth']","['Jan 1, 2019', 'https://www.crunchbase.com/organization/brandsynth']",None,None,"[' Newcastle, New South Wales, Australia', 'https://www.crunchbase.com/organization/brandsynth']",None,"['Private', 'https://www.crunchbase.com/organization/brandsynth']",0.25,0.0,0.0,0.0,0.0625
Thrifty Family Travels: Home Page,https://thriftyfamilytravels.com/,Tips  recommendations and itineraries for planning budget family travel. Great value for money family holidays without compromising on the experience.,thriftyfamilytravels,"['Level  1 , Paradise Centre, Cavill Ave, Surfers Paradise QLD 4217', 'https://thriftyfamilytravels.com/gold-coast-family-holidays/']","['hello@codemakers.com.au', 'https://www.crunchbase.com/organization/codemakers-392b']","['+6102) 8005 1991', 'https://www.crunchbase.com/organization/codemakers-392b']",None,"['Nikki Durkin', 'founder(s)', 'https://www.crunchbase.com/organization/codemakers-392b']","[['AppsSoftwareWeb Development'], 'https://www.crunchbase.com/organization/codemakers-392b']","['Jul 3, 2017', 'https://www.crunchbase.com/organization/codemakers-392b']",None,None,"[' Brisbane, Queensland, Australia', 'https://www.crunchbase.com/organization/codemakers-392b']",None,"['Private', 'https://www.crunchbase.com/organization/codemakers-392b']",0.25,0.0,0.0,0.0,0.0625
BaySwim: Home,https://bayswim.co.nz/,,bayswim,None,"['amantha.wilkie@bayvenues.co.nz', 'https://bayswim.co.nz/author/samantha-wilkiebayvenues-co-nz/']","['+617 577 8550', 'https://bayswim.co.nz/']","['swim school lessons', 'swimming lessons', 'baby swimming lessons', 'adult swimming lessons', 'private swimming lessons', 'adult swim lessons', 'school holiday lessons', 'lessons', 'vouchers adult swim lessons', 'great lessons']","[['Claire Edmonds ', 'BaySwim Manager_BAY ...'], 'from linkedin search google']","['Education, Construction', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Lake Macquarie City Council: Home,https://www.lakemac.com.au/Home,,lakemac,"['126-138 MAIN RD SPEERS POINT, NEW SOUTH WALES, 2284 Australia', 'https://www.dnb.com/business-directory/company-profiles.lake_macquarie_city_council.72be0e45b501fbe0.html']","['theatres@lakemac.nsw.gov.au', 'https://www.lakemac.com.au/Venues/Rathmines-Theatre']","['+61408 408 194', 'https://www.lakemac.com.au/Venues/Pasterfield-Sports-Complex']","['awaba waste management facility waste', 'lake macquarie city council awaba waste management facility water monitoring 1st quarter', 'council meetings webcast awaba waste management facility gas monitoring', 'awaba waste management facility gas monitoring', 'lake macquarie city council', 'awaba waste management facility gas', 'awaba waste management facility accumulation gas monitoring', 'awaba waste management facility water monitoring', 'awaba waste management facility accumulation gas', 'awaba waste management facility surface gas monitoring']","[['MORVEN CAMERON', 'Chief Executive Officer'], 'https://www.dnb.com/business-directory/company-profiles.lake_macquarie_city_council.72be0e45b501fbe0.html']","['Manufacturing, Mining, oil and gas', 'from_classification_model']","['28 February 2020', 'https://opencorporates.com/companies/au/639452510']","['$215.20 million USD', 'https://www.dnb.com/business-directory/company-profiles.lake_macquarie_city_council.72be0e45b501fbe0.html']",None,"['Australia', 'https://opencorporates.com/companies/au/639452510']",None,"['Independent', 'https://www.dnb.com/business-directory/company-profiles.lake_macquarie_city_council.72be0e45b501fbe0.html']",0.375,0.25,0.0,0.0,0.15625
