search_text,title,link,description,comp_name,address,email,telephone_number,keywords,contact_person,type_or_sector,founded_year,revenue,funding,headquarters,No_of_employees,company_status,address_confidence,tp_confidence,headquarters_confidence,contact_confidence,Total_confidence
Software for dental laboratory in australia or newzealand,XYZ DENTAL: Home,https://xyzdental.com.au/,+61 (0) 3 8538 5100 xyz@xyzdental.com.au ... XYZ Dental has revolutionised our workflow with the latest Roland DWX-52DCi  a highly precise 5-axis milling ...,xyzdental,"['SUNBURY3429VictoriaAustralia', 'https://opencorporates.com/companies/au/636894847']","['xyz@xyzdental.com.au', 'https://xyzdental.com.au/contact/']","['+61 (0) 3 8538 5100', 'https://xyzdental.com.au/contact/']","['xyz dental shaft', 'shaft dental model scanner', 'radius shaft milling tool short', 'shaft radius milling tool', 'radius milling tool', 'milling materials', 'dental cad bundles', 'harmless xyz dental', 'dental wings scanners', 'dental wings']","[['Sam Thalassinos ', 'General Manager_3DX'], 'from linkedin search google']","['Healthcare, Manufacturing', 'from_classification_model']","['18 October 2019', 'https://opencorporates.com/companies/au/636894847']",None,None,"['Australia', 'https://opencorporates.com/companies/au/636894847']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/636894847']",0.0,0.25,0.0,0.0,0.0625
Software for dentists in australia or newzealand,adasa,https://www.adasa.asn.au/,admin@adasa.asn.au. 08 8272 8111. Privacy Policy · Terms & Conditions. Copyright © Advanced Solutions International. {1}. ##LOC[OK]##. {1}. ##LOC[OK]## ...,adasa.asn.au,"['PO Box 858, Unley SA 5061 Australia', 'https://www.adasa.asn.au/Public/ContentAreas/Footer_Privacy_Policy.aspx']","['admissions.health@adelaide.edu.au', 'https://www.adasa.asn.au/Public/General_Information/Want_To_Become_A_Dentist/Public/General_Information/Want_To_Become_A_Dentist.aspx?hkey=1b1304b2-3860-49bf-8ff8-c5e5ce75092e']","['+618 8207 1247', 'https://www.adasa.asn.au/Public/General_Information/Want_To_Become_A_Dentist/Public/General_Information/Want_To_Become_A_Dentist.aspx?hkey=1b1304b2-3860-49bf-8ff8-c5e5ce75092e']","['dental health', 'oral health care', 'poor oral health', 'oral health environment', 'overall oral health care', 'better oral health outcomes', 'health', 'regulated health services', 'health funds', 'oral health promotion strategy']","[['Karen Luxford', 'CEO'], 'https://www.adasa.asn.au/Public/General_Information/News/Dr_Karen_Luxford_appointed_CEO_of_the_RACDS.aspx']","['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']","[' 4 September 1987', 'https://opencorporates.com/companies/au/003369515']",None,None,"['Australia', 'https://opencorporates.com/companies/au/003369515']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/003369515']",0.25,0.25,0.0,0.0,0.125
Dental practice management software in australia or newzealand,Transparency Market Research: Market Research Reports ...,https://www.transparencymarketresearch.com/,Transparency Market Research offers meticulously researched market studies backed by 4 million hours of research experience. Currently handling over 350 ...,transparencymarketresearch,None,"['hr@transparencymarketresearch.com', 'https://www.transparencymarketresearch.com/career/home']",None,"['market injection molded plastics market', 'market report', 'global construction market', 'markets', 'market research', 'global antibacterial drugs market', 'global atrial fibrillation market asia pacific endocrine testing market', 'market players', 'market trends', 'oil market report']","[['Community Acquired Pneumonia Market ', 'Global ..._LinkedIn'], 'from linkedin search google']","['Finance and insurance, Manufacturing', 'from_classification_model']",None,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
Dental clinic software in australia or newzealand,Medical-Objects - Clinical Applications_ Messaging and ...,https://www.medicalobjects.com/,Medical-Objects is at the forefront of e-Health solutions in Australia and New Zealand providing innovative software solutions for the health care industry.,medicalobjects,"['SHOP 16B 100 MAROOCHYDORE ROAD MAROOCHYDORE, QUEENSLAND, 4558 Australia', 'https://www.dnb.com/business-directory/company-profiles.medical-objects_pty_ltd.dc0cf3195025dd7d241460d7c3fc05dc.html']","['dinah.graham@mims.com', 'https://www.medicalobjects.com/explorer/']","['+61 (07) 3221 0220', 'https://www.medicalobjects.com/contact-us']","['medical objects capricorn', 'medical practitioners', 'personal information publishing policy medical-objects', 'medical logic modules', 'medical-objects web site', 'medical domain web services', 'other personal information', 'room medical-objects software', 'explorer online medical-objects', 'medical-objects site']","[['Lynden Crawford', 'CEO'], 'https://au.linkedin.com/in/lynden-crawford-45549450']","['IT - Software, Healthcare', 'from_classification_model']",None,"['$2.37 million USD', 'https://www.dnb.com/business-directory/company-profiles.medical-objects_pty_ltd.dc0cf3195025dd7d241460d7c3fc05dc.html']",None,None,None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.medical-objects_pty_ltd.dc0cf3195025dd7d241460d7c3fc05dc.html']",0.75,0.25,0.75,0.0,0.4375
Dental practice management system in australia or newzealand,Australian Dental Prosthetists Association: ADPA,https://www.adpa.com.au/,What is a Dental Prosthetist? Dental prosthetists work as independent practitioners in the assessment  treatment  management and provision of removable ...,adpa,"['Unit  3 , 18 Livingstone Road, Rockingham, WA 6168', 'https://www.adpa.com.au/careers/western-australia/rockingham---dental-technician']","['contact@dhaa.info', 'https://www.adpa.com.au/news/say-ahh-unite-for-mouth-health']","['+64 142 187 442', 'https://www.adpa.com.au/contact-us/contact-us']","['australian dental prosthetists', 'dental practitioners', 'dental prosthetics dental board', 'dental', 'dental teams', 'volunteer dental prosthetists', 'dental care', 'fellow dental prosthetists', 'shop dental practice', 'good dental records']","[['Jenine Bradburn', 'CEO'], 'https://www.adpa.com.au/about-us/our-board-and-governance']","['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Dental practice management platform in australia or newzealand,Home | Just Excel | Dental Practice Management Training ...,https://www.justexcel.com.au/,... Hygienists delivered in various locations in Australia and NZ. Providing off-site as well as in-house tailored training workshops to meet your practice needs.,justexcel,"['PO Box 707 Coolangatta, Queensland Australia 4225', 'https://www.justexcel.com.au/contact/']",None,"['+61407732297', 'https://www.justexcel.com.au/']","['dental practice members', 'dental practice owners', 'many other dental practice owners', 'dental businesses', 'many practices', 'other dental team members', 'dental business metrics', 'dental knowledge', 'children practice owners', 'practice managers']","[['Nupur Hackwood ', 'Justexcel.com.au_LinkedIn'], 'from linkedin search google']","['Education, IT - Software', 'from_classification_model']",None,None,None,None,None,None,0.25,0.25,0.0,0.0,0.125
Dental practice management system in australia or newzealand,Acacia | Immigration Australia,https://www.acacia-au.com/,Information on Australian Visas for Study  Work or Immigration to Australia by highly regarded Australian Migration Agents.,acacia-au,"['CADBURY L 7 636 ST KILDA ROAD MELBOURNE, VICTORIA, 3004 Australia', 'https://www.dnb.com/business-directory/company-profiles.acacia_australia_pty_ltd.76e3545307ed7f23746d9f692698e586.html']","['reception@acacia-au.com', 'https://www.acacia-au.com/book-immigration-consultation.php']","['1300 934 887', ['Acacia Immigration Australia, phone', 'knowledge_panel']]","['anzsco occupations', 'anzsco occupation definition', 'temporary graduate visa visa options', 'skilled migration group', 'visa application group', 'skilled migration resident return visa appeals', 'skilled points tested visas business innovation stream requirements student specialist physicians nec - anzsco', 'family migration group', 'skilled migration criteria specialist educational qualification intellectual property business innovation points', 'bridging visas including family members skillselect only application business visitor visas']","[['Greg Kentish', 'CEO'], 'https://www.advisoryboardcentre.com.au/business-stories/acacia-connection-advisory-board/']","['Education, Arts, entertainment and recreation', 'from_classification_model']","['20 June 2019', 'https://opencorporates.com/companies/au/634276547']","['$1.36 million USD', 'https://www.dnb.com/business-directory/company-profiles.acacia_australia_pty_ltd.76e3545307ed7f23746d9f692698e586.html']",None,"['Australia', 'https://opencorporates.com/companies/au/634276547']",None,"['Proprietorship Independent', 'https://www.dnb.com/business-directory/company-profiles.acacia_australia_pty_ltd.76e3545307ed7f23746d9f692698e586.html']",0.375,0.75,0.0,0.0,0.28125
Dental office management software in australia or newzealand,Graeme Milicich BDS: Minimal Intervention Powerpoint ...,http://advancedental-ltd.com/,"Graeme Milicich Advance Dental - gwmilicich@xtra.co.nz. Minimally invasive dentistry (microdentistry) is ""respecting the health  function and aesthetics of oral ...",advancedental-ltd,"['18 Charles Street Mount Eden Auckland, AUCKLAND, 1024 New Zealand', 'https://www.dnb.com/business-directory/company-profiles.advanced_dental_group_limited.b0d2d41b00b5f4436538f8f8dd0545e2.html']","['gwmilicich@xtra.co.nz', 'http://advancedental-ltd.com/']","['+6102) 6258 7336', ['Advance Dental Services Australia PTY LTD, phone', 'knowledge_panel']]","['minimal tissue loss', 'oral tissue', 'minimal intervention dental education', 'world congress', 'email contact minimally invasive dentistry', 'aesthetics', 'seminars', 'cdroms', 'disease', 'world congress of minimally invasive dentistry\n      \n ']","[['DUSAN KUZMANOVIC', 'Director'], 'https://www.dnb.com/business-directory/company-profiles.advanced_dental_group_limited.b0d2d41b00b5f4436538f8f8dd0545e2.html']","['Healthcare, Agriculture', 'from_classification_model']","['28 August 2014', 'https://opencorporates.com/companies/au/601514292']","['$1.68 million USD', 'https://www.dnb.com/business-directory/company-profiles.advanced_dental_group_limited.b0d2d41b00b5f4436538f8f8dd0545e2.html']",None,"['Australia', 'https://opencorporates.com/companies/au/601514292']",None,"['Limited\xa0Company Independent', 'https://www.dnb.com/business-directory/company-profiles.advanced_dental_group_limited.b0d2d41b00b5f4436538f8f8dd0545e2.html']",0.0,0.0,0.0,0.0,0.0
Dental practice management software in australia or newzealand,Market Research Posts: Home,https://marketresearchposts.com/,Email: contact@marketresearchposts.com. Contact. Market Research Posts Inc. 739 Bryant St  San Francisco  CA 94107  USA ...,marketresearchposts,None,"['enquiry@qyresearch.com', 'https://marketresearchposts.com/author/enquiryqyresearch-com/']",None,"['market report', 'oilfield market report', 'market study report', 'octacosanol market report', 'market research posts inc. market components', 'industry market', 'the global bus hvac systems market research report', 'market information', 'hydronic balancing valves market report', 'hydraulic hooklift hoist market report']",None,"['Finance and insurance, IT - Software', 'from_classification_model']","['2011', 'https://www.owler.com/company/owler']","['$3.2M', 'https://www.owler.com/company/owler']",None,None,"['90', 'https://www.owler.com/company/owler']",None,0.0,0.0,0.0,0.0,0.0
Dental office management software in australia or newzealand,ADA NSW - Home,https://www.adansw.com.au/Home,70% of dentists  79% of specialists and 83% of dental students are ADA NSW members. Join now! JOIN ADA NSW NOW >. Advisory Services. On-call  dentist-to- ...,adansw,"['1 Atchison Street\rST LEONARDS NSW 2065', 'https://www.adansw.com.au/CPD/Courses']","['practiceservices@adansw.com.au', 'https://www.adansw.com.au/Members/PracticeServices']","['+61 2 8436 9 932', 'https://www.adansw.com.au/CPD/Venue-Hire.aspx']","['dental practice', 'upcoming courses free dental treatment', 'dental practice teams', 'dental treatment', 'private dental practice', 'dental techniques', 'dental implant practice', 'general dental practice', 'dental patients', 'dr']","[['Matthew Hopcraft', 'CEO'], 'https://www.adansw.com.au/CPD/CPD-Presenters/Matthew-Hopcraft.aspx']","['Education, Healthcare', 'from_classification_model']","['27 September 2006', 'https://opencorporates.com/companies/au/121936052']",None,None,"['Australia', 'https://opencorporates.com/companies/au/121936052']",None,"['Australian Proprietary Company, Limited By Shares', 'https://opencorporates.com/companies/au/121936052']",0.25,0.25,0.0,0.0,0.125
Dental management software in australia or newzealand,Colgate Professional | Dentist & Hygienist Resource | Dental ...,https://www.colgateprofessional.com.au/,Help · Contact us · Legal/privacy · Sitemap · Colgate.com.au. © Colgate-Palmolive Company 2019. All Rights Reserved. You are viewing the Australian Dental ...,colgateprofessional,None,"['cathcarboon@bigpond.com', 'https://www.colgateprofessional.com.au/students/educational-resources']","['1800 262 111', 'https://www.colgateprofessional.com.au/help']","['dental health', 'dental health professionals', 'dental patients', 'oral health care', 'good oral health', 'better dental health', 'other oral health problems', 'oral health information', 'dental professionals colgate palmolive award', 'oral health messages']",None,"['Healthcare, Services - professional, scientific, and technical', 'from_classification_model']",None,None,None,None,None,None,0.0,0.25,0.0,0.0,0.0625
Dental practice management software in australia or newzealand,IT4GP,https://www.it4gp.com.au/,Dec 19  2019 - 1300 366 911|support@it4gp.com.au ... IT4GP is an Australian business which is focused on assisting medical clinics with not only their IT ...,it4gp,"['1300 366 911 L20/303 Collins St, Melbourne Victoria 3000', 'https://www.it4gp.com.au/feed/']","['support@it4gp.com.au', 'https://www.it4gp.com.au/blog/it4gp-security-alert/']","['1300 366 911', 'https://www.it4gp.com.au/blog/it4gp-security-alert/']","['new medical practices', 'practice management system', 'leading medical practice management solutions provider', 'it solutions business', 'leading practice management software', 'clinical software systems', 'it service', 'cheap it support', 'medical it', 'dental practice management software']","[['Lea Andrews ', 'Business Development Manager_IT4GP ...'], 'from linkedin search google']","['IT - Software, Healthcare', 'from_classification_model']",None,None,None,None,None,None,0.25,0.75,0.0,0.0,0.25
